"secao","divisao","grupo","classe","subclasse","denominacao"
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE","AVALIAÇÃO DE RISCOS E PERDAS","6621501","PERITOS E AVALIADORES DE SEGUROS"
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE","CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE","6622300","CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE"
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE","ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE","6629100","ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE"
"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO","ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO","6630400","ATIVIDADES DE ADMINISTRAÇÃO DE FUNDOS POR CONTRATO OU COMISSÃO"
"ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS","ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS","6810201","COMPRA E VENDA DE IMÓVEIS PRÓPRIOS"
"ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS","ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS","6810202","ALUGUEL DE IMÓVEIS PRÓPRIOS"
"ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS","ATIVIDADES IMOBILIÁRIAS DE IMÓVEIS PRÓPRIOS","6810203","LOTEAMENTO DE IMÓVEIS PRÓPRIOS"
"ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS POR CONTRATO OU COMISSÃO","INTERMEDIAÇÃO NA COMPRA, VENDA E ALUGUEL DE IMÓVEIS","6821801","CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS"
"ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS POR CONTRATO OU COMISSÃO","INTERMEDIAÇÃO NA COMPRA, VENDA E ALUGUEL DE IMÓVEIS","6821802","CORRETAGEM NO ALUGUEL DE IMÓVEIS"
"ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS","ATIVIDADES IMOBILIÁRIAS POR CONTRATO OU COMISSÃO","GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA","6822600","GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIARIA"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","ATIVIDADES JURÍDICAS","ATIVIDADES JURÍDICAS, EXCETO CARTÓRIOS","6911701","SERVIÇOS ADVOCATÍCIOS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","ATIVIDADES JURÍDICAS","ATIVIDADES JURÍDICAS, EXCETO CARTÓRIOS","6911703","AGENTE DE PROPRIEDADE INDUSTRIAL"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","ATIVIDADES JURÍDICAS","ATIVIDADES JURÍDICAS, EXCETO CARTÓRIOS","6911702","ATIVIDADES AUXILIARES DA JUSTIÇA"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","ATIVIDADES JURÍDICAS","CARTÓRIOS","6912500","CARTÓRIOS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA","ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA","6920601","ATIVIDADES DE CONTABILIDADE"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA","ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA","6920602","ATIVIDADES DE CONSULTORIA E AUDITORIA CONTÁBIL E TRIBUTÁRIA"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL","ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL","ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL","7020400","ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PESQUISA E DESENVOLVIMENTO CIENTÍFICO","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS","7210000","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PESQUISA E DESENVOLVIMENTO CIENTÍFICO","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS","7220700","PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS SOCIAIS E HUMANAS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","AGÊNCIAS DE PUBLICIDADE","7311400","AGÊNCIAS DE PUBLICIDADE"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEÍCULOS DE COMUNICAÇÃO","7312200","AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEÍCULOS DE COMUNICAÇÃO"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE","7319001","CRIAÇÃO ESTANDES PARA FEIRAS E EXPOSIÇÕES"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE","7319002","PROMOÇÃO DE VENDAS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE","7319003","MARKETING DIRETO"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE","7319004","CONSULTORIA EM PUBLICIDADE"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PUBLICIDADE","ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE","7319099","OUTRAS ATIVIDADES DE PUBLICIDADE NÃO ESPECIFICADAS ANTERIORMENTE"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","PUBLICIDADE E PESQUISA DE MERCADO","PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA","PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA","7320300","PESQUISAS DE MERCADO E DE OPINIÃO PÚBLICA"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","DESIGN E DECORAÇÃO DE INTERIORES","DESIGN E DECORAÇÃO DE INTERIORES","7410202","DESIGN DE INTERIORES"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","DESIGN E DECORAÇÃO DE INTERIORES","DESIGN E DECORAÇÃO DE INTERIORES","7410203","DESIGN DE PRODUTO"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","DESIGN E DECORAÇÃO DE INTERIORES","DESIGN E DECORAÇÃO DE INTERIORES","7410299","ATIVIDADES DE DESIGN NÃO ESPECIFICADAS ANTERIORMENTE"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES FOTOGRÁFICAS E SIMILARES","ATIVIDADES FOTOGRÁFICAS E SIMILARES","7420001","ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES FOTOGRÁFICAS E SIMILARES","ATIVIDADES FOTOGRÁFICAS E SIMILARES","7420002","ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS AÉREAS E SUBMARINAS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES FOTOGRÁFICAS E SIMILARES","ATIVIDADES FOTOGRÁFICAS E SIMILARES","7420003","LABORATÓRIOS FOTOGRÁFICOS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES FOTOGRÁFICAS E SIMILARES","ATIVIDADES FOTOGRÁFICAS E SIMILARES","7420004","FILMAGEM DE FESTAS E EVENTOS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES FOTOGRÁFICAS E SIMILARES","ATIVIDADES FOTOGRÁFICAS E SIMILARES","7420005","SERVIÇOS DE MICROFILMAGEM"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","7490102","ESCAFANDRIA E MERGULHO"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","7490101","SERVIÇOS DE TRADUÇÃO, INTERPRETAÇÃO E SIMILARES"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","7490104","ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","7490105","AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTÍSTICAS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","7490199","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE","7490103","SERVIÇOS DE AGRONOMIA E DE CONSULTORIA ÀS ATIVIDADES AGRÍCOLAS E PECUÁRIAS"
"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES VETERINÁRIAS","ATIVIDADES VETERINÁRIAS","ATIVIDADES VETERINÁRIAS","7500100","ATIVIDADES VETERINÁRIAS"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES DE BIBLIOTECAS E ARQUIVOS","9101500","ATIVIDADES DE BIBLIOTECAS E ARQUIVOS"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES DE MUSEUS E DE EXPLORAÇÃO, RESTAURAÇÃO ARTÍSTICA E CONSERVAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS E ATRAÇÕES SIMILARES","9102301","ATIVIDADES DE MUSEUS E DE EXPLORAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS E ATRAÇÕES SIMILARES"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES DE MUSEUS E DE EXPLORAÇÃO, RESTAURAÇÃO ARTÍSTICA E CONSERVAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS E ATRAÇÕES SIMILARES","9102302","RESTAURAÇÃO E CONSERVAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ATIVIDADES DE JARDINS BOTÂNICOS, ZOOLÓGICOS, PARQUES NACIONAIS, RESERVAS ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL","9103100","ATIVIDADES DE JARDINS BOTÂNICOS, ZOOLÓGICOS, PARQUES NACIONAIS, RESERVAS ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","9200301","CASAS DE BINGO"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","9200302","EXPLORAÇÃO DE APOSTAS EM CORRIDAS DE CAVALOS"
"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","9200399","EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS NÃO ESPECIFICADOS ANTERIORMENTE"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","LOCAÇÃO DE MEIOS DE TRANSPORTE SEM CONDUTOR","LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR","7711000","LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","LOCAÇÃO DE MEIOS DE TRANSPORTE SEM CONDUTOR","LOCAÇÃO DE MEIOS DE TRANSPORTE, EXCETO AUTOMÓVEIS, SEM CONDUTOR","7719501","LOCAÇÃO DE EMBARCAÇÕES SEM TRIPULAÇÃO, EXCETO PARA FINS RECREATIVOS"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","LOCAÇÃO DE MEIOS DE TRANSPORTE SEM CONDUTOR","LOCAÇÃO DE MEIOS DE TRANSPORTE, EXCETO AUTOMÓVEIS, SEM CONDUTOR","7719502","LOCAÇÃO DE AERONAVES SEM TRIPULAÇÃO"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","LOCAÇÃO DE MEIOS DE TRANSPORTE SEM CONDUTOR","LOCAÇÃO DE MEIOS DE TRANSPORTE, EXCETO AUTOMÓVEIS, SEM CONDUTOR","7719599","LOCAÇÃO DE OUTROS MEIOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS","7721700","ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES","7722500","ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS","7723300","ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE","7729201","ALUGUEL DE APARELHOS DE JOGOS ELETRÔNICOS"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE","7729202","ALUGUEL DE MÓVEIS, UTENSÍLIOS E APARELHOS DE USO DOMÉSTICO E PESSOAL; INSTRUMENTOS MUSICAIS"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE","7729203","ALUGUEL DE MATERIAL MÉDICO"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS","ALUGUEL DE OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE","7729299","ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR","7731400","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR","7732201","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR","7732202","ALUGUEL DE ANDAIMES"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS","7733100","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS"
"ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE","7739001","ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA EXTRAÇÃO DE MINÉRIOS E PETRÓLEO, SEM OPERADOR"
